t,u_L2,p_L2,solid_force_L2,volume,inlet_scale,tip_dx,tip_dy,cyl_dx,cyl_dy,max_u,umax_x,umax_y,elapsed_s
2.13000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8190.491
2.14000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8233.528
2.15000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8269.276
2.16000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8308.271
2.17000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8341.643
2.18000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8378.467
2.19000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8415.080
2.20000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8449.110
2.21000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8489.804
2.22000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8527.825
2.23000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8564.183
2.24000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8596.887
2.25000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8639.130
2.26000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8674.893
2.27000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8717.142
2.28000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8759.187
2.29000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8794.477
2.30000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8839.535
2.31000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8871.849
2.32000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8910.200
2.33000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8952.221
2.34000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8988.438
2.35000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9031.326
2.36000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9069.239
2.37000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9106.063
2.38000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9152.434
2.39000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9187.176
2.40000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9220.341
2.41000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9259.773
2.42000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9297.857
2.43000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9330.741
2.44000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9363.635
2.45000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9398.730
2.46000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9433.108
2.47000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9483.745
2.48000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9517.829
2.49000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9552.779
2.50000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9589.410
2.51000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9622.559
2.52000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9656.399
2.53000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9697.898
2.54000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9731.141
2.55000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9765.759
2.56000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9803.634
2.57000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9836.709
2.58000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9872.486
2.59000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9904.634
2.60000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9937.273
2.61000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,9971.000
2.62000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10003.953
2.63000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10041.892
2.64000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10082.332
2.65000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10129.339
2.66000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10164.756
2.67000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10200.858
2.68000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10237.777
2.69000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10271.607
2.70000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10308.263
2.71000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10341.902
2.72000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10378.247
2.73000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10425.213
2.74000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10469.740
2.75000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10514.670
2.76000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10555.107
2.77000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10587.895
2.78000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10621.296
2.79000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10656.013
2.80000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10694.013
2.81000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10726.107
2.82000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10765.506
2.83000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10805.550
2.84000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10844.460
2.85000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10882.711
2.86000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10915.557
2.87000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10948.891
2.88000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,10980.802
2.89000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11015.312
2.90000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11048.627
2.91000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11087.623
2.92000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11126.544
2.93000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11179.423
2.94000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11220.931
2.95000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11255.574
2.96000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11288.760
2.97000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11323.190
2.98000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11356.174
2.99000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11394.194
3.00000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11432.056
3.01000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11467.167
3.02000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11501.893
3.03000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11538.027
3.04000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11573.207
3.05000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11608.632
3.06000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11648.438
3.07000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11686.286
3.08000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11719.444
3.09000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11760.979
3.10000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11795.082
3.11000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11828.203
3.12000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11866.071
3.13000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11899.932
3.14000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11940.072
3.15000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,11977.838
3.16000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12016.871
3.17000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12049.294
3.18000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12091.358
3.19000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12131.411
3.20000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12166.381
3.21000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12199.442
3.22000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12232.593
3.23000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12265.116
3.24000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,12301.295
