step,t,max_u
609,2.85468750e+00,3.4689736166663909e-01
610,2.85937500e+00,3.4689705789058117e-01
611,2.86406250e+00,3.4689704324281551e-01
612,2.86875000e+00,3.4689839732623717e-01
613,2.87343750e+00,3.4689652301114532e-01
614,2.87812500e+00,3.4689881120117411e-01
615,2.88281250e+00,3.4689767142861699e-01
616,2.88750000e+00,3.4689851394756815e-01
617,2.89218750e+00,3.4689728544945891e-01
618,2.89687500e+00,3.4689972144016251e-01
619,2.90156250e+00,3.4689742756407727e-01
620,2.90625000e+00,3.4689910186322420e-01
621,2.91093750e+00,3.4689698206778602e-01
622,2.91562500e+00,3.4689791247937762e-01
623,2.92031250e+00,3.4689628243593879e-01
624,2.92500000e+00,3.4689790737673282e-01
625,2.92968750e+00,3.4689704808802296e-01
626,2.93437500e+00,3.4689827630248421e-01
627,2.93906250e+00,3.4689646725198037e-01
628,2.94375000e+00,3.4689889831081838e-01
629,2.94843750e+00,3.4689757515903663e-01
630,2.95312500e+00,3.4689908176672862e-01
631,2.95781250e+00,3.4689743441258764e-01
632,2.96250000e+00,3.4689794264855761e-01
633,2.96718750e+00,3.4689834071869330e-01
634,2.97187500e+00,3.4689706201889509e-01
635,2.97656250e+00,3.4689918233238398e-01
636,2.98125000e+00,3.4689731956373820e-01
637,2.98593750e+00,3.4689914328239341e-01
638,2.99062500e+00,3.4689743792216354e-01
639,2.99531250e+00,3.4689874346500732e-01
640,3.00000000e+00,3.4689530062153767e-01
641,3.00468750e+00,3.4689695912068702e-01
642,3.00937500e+00,3.4689451127828580e-01
643,3.01406250e+00,3.4689849357634989e-01
644,3.01875000e+00,3.4689574395067824e-01
645,3.02343750e+00,3.4689936813093447e-01
646,3.02812500e+00,3.4689664256333802e-01
647,3.03281250e+00,3.4689903644744613e-01
648,3.03750000e+00,3.4689578564394297e-01
649,3.04218750e+00,3.4689950140040854e-01
650,3.04687500e+00,3.4689490797038974e-01
651,3.05156250e+00,3.4689971452142654e-01
652,3.05625000e+00,3.4689395145929042e-01
653,3.06093750e+00,3.4689815188865120e-01
654,3.06562500e+00,3.4689431355690320e-01
655,3.07031250e+00,3.4689738449848689e-01
656,3.07500000e+00,3.4689773188161499e-01
657,3.07968750e+00,3.4689728208788645e-01
658,3.08437500e+00,3.4689835147992043e-01
659,3.08906250e+00,3.4689651171148783e-01
660,3.09375000e+00,3.4689654559190114e-01
661,3.09843750e+00,3.4689687538477620e-01
662,3.10312500e+00,3.4689850050621573e-01
663,3.10781250e+00,3.4689694072820465e-01
664,3.11250000e+00,3.4689724888568191e-01
665,3.11718750e+00,3.4689685137771054e-01
666,3.12187500e+00,3.4689732756604746e-01
667,3.12656250e+00,3.4689626448401106e-01
668,3.13125000e+00,3.4689713857973092e-01
669,3.13593750e+00,3.4689650492917073e-01
670,3.14062500e+00,3.4689762256811080e-01
671,3.14531250e+00,3.4689556262116084e-01
672,3.15000000e+00,3.4689736074304006e-01
673,3.15468750e+00,3.4689723354801000e-01
674,3.15937500e+00,3.4689786659204691e-01
675,3.16406250e+00,3.4689813840944256e-01
676,3.16875000e+00,3.4689682973496272e-01
677,3.17343750e+00,3.4689689168765442e-01
678,3.17812500e+00,3.4689749612197074e-01
679,3.18281250e+00,3.4689646759989007e-01
680,3.18750000e+00,3.4689539724161494e-01
681,3.19218750e+00,3.4689698592172336e-01
682,3.19687500e+00,3.4689574013525770e-01
683,3.20156250e+00,3.4689756312447528e-01
684,3.20625000e+00,3.4689401954909616e-01
685,3.21093750e+00,3.4689592862243668e-01
686,3.21562500e+00,3.4689539950235038e-01
687,3.22031250e+00,3.4689697266832648e-01
688,3.22500000e+00,3.4689557119714964e-01
689,3.22968750e+00,3.4689657018777814e-01
690,3.23437500e+00,3.4689753004150131e-01
691,3.23906250e+00,3.4689790555768929e-01
692,3.24375000e+00,3.4689596848629123e-01
693,3.24843750e+00,3.4689916006062177e-01
694,3.25312500e+00,3.4689638013702379e-01
695,3.25781250e+00,3.4689951294716720e-01
696,3.26250000e+00,3.4689775350872637e-01
697,3.26718750e+00,3.4689879202733914e-01
698,3.27187500e+00,3.4689806027431874e-01
699,3.27656250e+00,3.4689748098879203e-01
700,3.28125000e+00,3.4689747650696617e-01
701,3.28593750e+00,3.4689733323944055e-01
702,3.29062500e+00,3.4689667596590290e-01
703,3.29531250e+00,3.4689601689001531e-01
704,3.30000000e+00,3.4689739800719488e-01
705,3.30468750e+00,3.4689659431790132e-01
706,3.30937500e+00,3.4689842881146349e-01
707,3.31406250e+00,3.4689655695596033e-01
708,3.31875000e+00,3.4689811593941139e-01
709,3.32343750e+00,3.4689635515071993e-01
710,3.32812500e+00,3.4689868305420812e-01
711,3.33281250e+00,3.4689608990073795e-01
712,3.33750000e+00,3.4689977254355564e-01
713,3.34218750e+00,3.4689521332118600e-01
714,3.34687500e+00,3.4689755262604866e-01
715,3.35156250e+00,3.4689499727715639e-01
716,3.35625000e+00,3.4689754635579756e-01
717,3.36093750e+00,3.4689552093819198e-01
718,3.36562500e+00,3.4689737876358434e-01
719,3.37031250e+00,3.4689566552681855e-01
720,3.37500000e+00,3.4689444923889806e-01
721,3.37968750e+00,3.4689829799447469e-01
722,3.38437500e+00,3.4689535056178261e-01
723,3.38906250e+00,3.4689662034599483e-01
724,3.39375000e+00,3.4689779560853357e-01
725,3.39843750e+00,3.4689655194050861e-01
726,3.40312500e+00,3.4689737378329993e-01
727,3.40781250e+00,3.4689568176369440e-01
728,3.41250000e+00,3.4689762650606998e-01
729,3.41718750e+00,3.4689491972771208e-01
730,3.42187500e+00,3.4689850254855198e-01
731,3.42656250e+00,3.4689393828292070e-01
732,3.43125000e+00,3.4689751713539635e-01
733,3.43593750e+00,3.4689633558871491e-01
734,3.44062500e+00,3.4689790076116717e-01
735,3.44531250e+00,3.4689619828992641e-01
736,3.45000000e+00,3.4689683139165384e-01
737,3.45468750e+00,3.4689863491490941e-01
738,3.45937500e+00,3.4689617186514854e-01
739,3.46406250e+00,3.4689640819976630e-01
740,3.46875000e+00,3.4689572736974877e-01
741,3.47343750e+00,3.4689743293158043e-01
742,3.47812500e+00,3.4689822353358413e-01
743,3.48281250e+00,3.4689751479578251e-01
744,3.48750000e+00,3.4689726270763449e-01
745,3.49218750e+00,3.4689905601238086e-01
746,3.49687500e+00,3.4689520529990109e-01
747,3.50156250e+00,3.4689888910877964e-01
748,3.50625000e+00,3.4689393317532952e-01
749,3.51093750e+00,3.4690001509346496e-01
750,3.51562500e+00,3.4689426030261572e-01
751,3.52031250e+00,3.4689994322882722e-01
752,3.52500000e+00,3.4689324580789987e-01
753,3.52968750e+00,3.4689910674987068e-01
754,3.53437500e+00,3.4689346104098523e-01
755,3.53906250e+00,3.4690036802164481e-01
756,3.54375000e+00,3.4689473001519788e-01
757,3.54843750e+00,3.4690083882268785e-01
758,3.55312500e+00,3.4689293132440402e-01
759,3.55781250e+00,3.4690014284958431e-01
760,3.56250000e+00,3.4689325573760860e-01
761,3.56718750e+00,3.4690089461419543e-01
762,3.57187500e+00,3.4689329236058164e-01
763,3.57656250e+00,3.4689971049992757e-01
764,3.58125000e+00,3.4689210974166779e-01
765,3.58593750e+00,3.4689859652083399e-01
766,3.59062500e+00,3.4689472571968355e-01
767,3.59531250e+00,3.4690012740081561e-01
768,3.60000000e+00,3.4689508341182923e-01
769,3.60468750e+00,3.4689905890997075e-01
770,3.60937500e+00,3.4689556532215587e-01
771,3.61406250e+00,3.4689916076055516e-01
772,3.61875000e+00,3.4689614642348271e-01
773,3.62343750e+00,3.4690064305303620e-01
774,3.62812500e+00,3.4689660079963180e-01
775,3.63281250e+00,3.4689932128202478e-01
776,3.63750000e+00,3.4689672461424437e-01
777,3.64218750e+00,3.4689829718754994e-01
778,3.64687500e+00,3.4689688449415701e-01
779,3.65156250e+00,3.4689873457096571e-01
780,3.65625000e+00,3.4689697921628171e-01
781,3.66093750e+00,3.4689841581228070e-01
782,3.66562500e+00,3.4689744604754824e-01
783,3.67031250e+00,3.4689730301735011e-01
784,3.67500000e+00,3.4689666909277866e-01
785,3.67968750e+00,3.4689707244282020e-01
786,3.68437500e+00,3.4689591694479716e-01
787,3.68906250e+00,3.4689783387073153e-01
788,3.69375000e+00,3.4689571746647713e-01
789,3.69843750e+00,3.4689886126003422e-01
790,3.70312500e+00,3.4689275331606328e-01
791,3.70781250e+00,3.4689725713961855e-01
792,3.71250000e+00,3.4689391565948063e-01
793,3.71718750e+00,3.4689926958304834e-01
794,3.72187500e+00,3.4689398521076975e-01
795,3.72656250e+00,3.4689870118698951e-01
796,3.73125000e+00,3.4689302755853296e-01
797,3.73593750e+00,3.4689779139652560e-01
798,3.74062500e+00,3.4689213448643835e-01
799,3.74531250e+00,3.4689651816360900e-01
800,3.75000000e+00,3.4689213563951732e-01
801,3.75468750e+00,3.4689684454948588e-01
802,3.75937500e+00,3.4689032174495449e-01
803,3.76406250e+00,3.4689919090815430e-01
804,3.76875000e+00,3.4689248224929642e-01
805,3.77343750e+00,3.4689964535660489e-01
806,3.77812500e+00,3.4689294317421021e-01
807,3.78281250e+00,3.4689801041119206e-01
808,3.78750000e+00,3.4689359231051570e-01
809,3.79218750e+00,3.4689732750587804e-01
810,3.79687500e+00,3.4689337292787725e-01
811,3.80156250e+00,3.4689803011010978e-01
812,3.80625000e+00,3.4689289549961683e-01
813,3.81093750e+00,3.4689825654424650e-01
814,3.81562500e+00,3.4689241173495433e-01
815,3.82031250e+00,3.4689871410589507e-01
816,3.82500000e+00,3.4689286463256769e-01
817,3.82968750e+00,3.4689710049496419e-01
818,3.83437500e+00,3.4689584122358169e-01
819,3.83906250e+00,3.4689844415088461e-01
820,3.84375000e+00,3.4689646149337044e-01
821,3.84843750e+00,3.4689681074933632e-01
822,3.85312500e+00,3.4689570237921713e-01
823,3.85781250e+00,3.4689689201453250e-01
824,3.86250000e+00,3.4689553675631568e-01
825,3.86718750e+00,3.4689810565595158e-01
826,3.87187500e+00,3.4689485005870263e-01
827,3.87656250e+00,3.4689797966862806e-01
828,3.88125000e+00,3.4689426621462816e-01
829,3.88593750e+00,3.4689763383010225e-01
830,3.89062500e+00,3.4689510349434483e-01
831,3.89531250e+00,3.4689764552250696e-01
832,3.90000000e+00,3.4689421796321523e-01
833,3.90468750e+00,3.4689910950527530e-01
834,3.90937500e+00,3.4689380474844284e-01
835,3.91406250e+00,3.4689910317309014e-01
836,3.91875000e+00,3.4689610684518551e-01
837,3.92343750e+00,3.4689773470800983e-01
838,3.92812500e+00,3.4689566908856190e-01
839,3.93281250e+00,3.4689723520851262e-01
840,3.93750000e+00,3.4689665161431060e-01
841,3.94218750e+00,3.4689640878409217e-01
842,3.94687500e+00,3.4689709902864008e-01
843,3.95156250e+00,3.4689744651700166e-01
844,3.95625000e+00,3.4689627864498379e-01
845,3.96093750e+00,3.4689630570400526e-01
846,3.96562500e+00,3.4689637179936472e-01
847,3.97031250e+00,3.4689645459436724e-01
848,3.97500000e+00,3.4689553687162311e-01
849,3.97968750e+00,3.4689615242678984e-01
850,3.98437500e+00,3.4689744667876132e-01
851,3.98906250e+00,3.4689649209207485e-01
852,3.99375000e+00,3.4689786991221566e-01
853,3.99843750e+00,3.4689665881871373e-01
854,4.00312500e+00,3.4689825278130870e-01
855,4.00781250e+00,3.4689700882996960e-01
856,4.01250000e+00,3.4689854680588550e-01
857,4.01718750e+00,3.4689447326092249e-01
858,4.02187500e+00,3.4689860910530573e-01
859,4.02656250e+00,3.4689382311484063e-01
860,4.03125000e+00,3.4689700836557952e-01
861,4.03593750e+00,3.4689573353821757e-01
862,4.04062500e+00,3.4689647047273420e-01
863,4.04531250e+00,3.4689595980324434e-01
864,4.05000000e+00,3.4689575727676025e-01
865,4.05468750e+00,3.4689582004059344e-01
866,4.05937500e+00,3.4689571685864723e-01
867,4.06406250e+00,3.4689523697630770e-01
868,4.06875000e+00,3.4689711505287052e-01
869,4.07343750e+00,3.4689498452190703e-01
870,4.07812500e+00,3.4689647672744151e-01
871,4.08281250e+00,3.4689415105093124e-01
872,4.08750000e+00,3.4689659570461656e-01
873,4.09218750e+00,3.4689540357378801e-01
874,4.09687500e+00,3.4689763834853876e-01
875,4.10156250e+00,3.4689447916077504e-01
876,4.10625000e+00,3.4689786228987257e-01
877,4.11093750e+00,3.4689453266999087e-01
878,4.11562500e+00,3.4689918124171731e-01
879,4.12031250e+00,3.4689482350341150e-01
880,4.12500000e+00,3.4689743772350784e-01
881,4.12968750e+00,3.4689544806768602e-01
882,4.13437500e+00,3.4689937414196786e-01
883,4.13906250e+00,3.4689385001667677e-01
884,4.14375000e+00,3.4689943721155608e-01
885,4.14843750e+00,3.4689212226053978e-01
886,4.15312500e+00,3.4690061045647314e-01
887,4.15781250e+00,3.4689092351146911e-01
888,4.16250000e+00,3.4690044721084867e-01
889,4.16718750e+00,3.4689260776275482e-01
890,4.17187500e+00,3.4689996206187312e-01
891,4.17656250e+00,3.4689337791071201e-01
892,4.18125000e+00,3.4689991079516491e-01
893,4.18593750e+00,3.4689551476419100e-01
894,4.19062500e+00,3.4689829599121413e-01
895,4.19531250e+00,3.4689585395897160e-01
896,4.20000000e+00,3.4689919001185143e-01
897,4.20468750e+00,3.4689391716128287e-01
898,4.20937500e+00,3.4689819019582507e-01
899,4.21406250e+00,3.4689384482382501e-01
900,4.21875000e+00,3.4689881809820866e-01
901,4.22343750e+00,3.4689244575777628e-01
902,4.22812500e+00,3.4689712080782559e-01
903,4.23281250e+00,3.4689393685346143e-01
904,4.23750000e+00,3.4689781663292518e-01
905,4.24218750e+00,3.4689313219160883e-01
906,4.24687500e+00,3.4689747717980052e-01
907,4.25156250e+00,3.4689395997373379e-01
908,4.25625000e+00,3.4689743847388926e-01
909,4.26093750e+00,3.4689463948304400e-01
910,4.26562500e+00,3.4689783580843053e-01
911,4.27031250e+00,3.4689563280839525e-01
912,4.27500000e+00,3.4689750217151127e-01
913,4.27968750e+00,3.4689647983816491e-01
914,4.28437500e+00,3.4689598481824035e-01
915,4.28906250e+00,3.4689562939242807e-01
916,4.29375000e+00,3.4689561554269044e-01
917,4.29843750e+00,3.4689661330368965e-01
918,4.30312500e+00,3.4689537935013626e-01
919,4.30781250e+00,3.4689511762931236e-01
920,4.31250000e+00,3.4689736227058493e-01
921,4.31718750e+00,3.4689623061241837e-01
922,4.32187500e+00,3.4689797357779345e-01
923,4.32656250e+00,3.4689528010605608e-01
924,4.33125000e+00,3.4689628392260868e-01
925,4.33593750e+00,3.4689614881351660e-01
926,4.34062500e+00,3.4689756819157569e-01
927,4.34531250e+00,3.4689557749719740e-01
928,4.35000000e+00,3.4689582460883428e-01
929,4.35468750e+00,3.4689700492266884e-01
930,4.35937500e+00,3.4689692932802219e-01
931,4.36406250e+00,3.4689665110281975e-01
932,4.36875000e+00,3.4689555591593219e-01
933,4.37343750e+00,3.4689193754107545e-01
934,4.37812500e+00,3.4689926553642975e-01
935,4.38281250e+00,3.4689094952317306e-01
936,4.38750000e+00,3.4689969800652798e-01
937,4.39218750e+00,3.4689075569608530e-01
938,4.39687500e+00,3.4689999979876152e-01
939,4.40156250e+00,3.4689089183245342e-01
940,4.40625000e+00,3.4690105735704496e-01
941,4.41093750e+00,3.4689145028157170e-01
942,4.41562500e+00,3.4690056126239671e-01
943,4.42031250e+00,3.4689177652148329e-01
944,4.42500000e+00,3.4689945136635353e-01
945,4.42968750e+00,3.4689123289936902e-01
946,4.43437500e+00,3.4689904564622742e-01
947,4.43906250e+00,3.4689107422414484e-01
948,4.44375000e+00,3.4689920640280481e-01
949,4.44843750e+00,3.4689271190325588e-01
950,4.45312500e+00,3.4689912184808985e-01
951,4.45781250e+00,3.4689415695516934e-01
952,4.46250000e+00,3.4689906542196147e-01
953,4.46718750e+00,3.4689114094716800e-01
954,4.47187500e+00,3.4689808302987496e-01
955,4.47656250e+00,3.4689295502785106e-01
956,4.48125000e+00,3.4689874700164886e-01
957,4.48593750e+00,3.4689223260032381e-01
958,4.49062500e+00,3.4689964755976999e-01
959,4.49531250e+00,3.4689236428821257e-01
960,4.50000000e+00,3.4690095105647772e-01
961,4.50468750e+00,3.4689161726735823e-01
962,4.50937500e+00,3.4690028932996725e-01
963,4.51406250e+00,3.4689136236160745e-01
964,4.51875000e+00,3.4690150332563746e-01
965,4.52343750e+00,3.4689328439346639e-01
966,4.52812500e+00,3.4690058358843673e-01
967,4.53281250e+00,3.4689136399689180e-01
968,4.53750000e+00,3.4690045823845467e-01
969,4.54218750e+00,3.4689165548318784e-01
970,4.54687500e+00,3.4689627405232032e-01
971,4.55156250e+00,3.4689151118510636e-01
972,4.55625000e+00,3.4689535284604345e-01
973,4.56093750e+00,3.4689036610072033e-01
974,4.56562500e+00,3.4689574748846980e-01
975,4.57031250e+00,3.4688837852594140e-01
976,4.57500000e+00,3.4689608778608100e-01
977,4.57968750e+00,3.4689042956777150e-01
978,4.58437500e+00,3.4689620066778071e-01
979,4.58906250e+00,3.4689020184615732e-01
980,4.59375000e+00,3.4689709468648866e-01
981,4.59843750e+00,3.4689333666156758e-01
982,4.60312500e+00,3.4689534365732394e-01
983,4.60781250e+00,3.4689337644956125e-01
984,4.61250000e+00,3.4689443745264348e-01
985,4.61718750e+00,3.4689413321503054e-01
986,4.62187500e+00,3.4689424158908655e-01
987,4.62656250e+00,3.4689126087044764e-01
988,4.63125000e+00,3.4689461319066184e-01
989,4.63593750e+00,3.4689209772581708e-01
990,4.64062500e+00,3.4689413460416718e-01
991,4.64531250e+00,3.4689268158883746e-01
992,4.65000000e+00,3.4689584558854253e-01
993,4.65468750e+00,3.4689234515268935e-01
994,4.65937500e+00,3.4689675905848294e-01
995,4.66406250e+00,3.4689143613665707e-01
996,4.66875000e+00,3.4689575241698645e-01
997,4.67343750e+00,3.4689300109549481e-01
998,4.67812500e+00,3.4689623844858802e-01
999,4.68281250e+00,3.4689397436809732e-01
1000,4.68750000e+00,3.4689872404530542e-01
1001,4.69218750e+00,3.4689464061803371e-01
1002,4.69687500e+00,3.4689432943062198e-01
1003,4.70156250e+00,3.4689492108968362e-01
1004,4.70625000e+00,3.4689460865706767e-01
1005,4.71093750e+00,3.4689486122434299e-01
1006,4.71562500e+00,3.4689306028690375e-01
1007,4.72031250e+00,3.4689446764999965e-01
1008,4.72500000e+00,3.4689308275010150e-01
1009,4.72968750e+00,3.4689415549327191e-01
1010,4.73437500e+00,3.4689424680921532e-01
1011,4.73906250e+00,3.4689509725034712e-01
1012,4.74375000e+00,3.4689296161024480e-01
1013,4.74843750e+00,3.4689668096231430e-01
1014,4.75312500e+00,3.4689245474020841e-01
1015,4.75781250e+00,3.4689764174239601e-01
1016,4.76250000e+00,3.4689371866625685e-01
1017,4.76718750e+00,3.4689600461839359e-01
1018,4.77187500e+00,3.4689467232226368e-01
1019,4.77656250e+00,3.4689882899628027e-01
1020,4.78125000e+00,3.4689353724371524e-01
1021,4.78593750e+00,3.4689945056612498e-01
1022,4.79062500e+00,3.4689311044027571e-01
1023,4.79531250e+00,3.4689524450974879e-01
1024,4.80000000e+00,3.4689496551048676e-01
1025,4.80468750e+00,3.4689668609697555e-01
1026,4.80937500e+00,3.4689107586706597e-01
1027,4.81406250e+00,3.4689744039671616e-01
1028,4.81875000e+00,3.4689423617159376e-01
1029,4.82343750e+00,3.4689630630368085e-01
1030,4.82812500e+00,3.4689203281800673e-01
1031,4.83281250e+00,3.4689714192272619e-01
1032,4.83750000e+00,3.4689487946107866e-01
1033,4.84218750e+00,3.4689532935780210e-01
1034,4.84687500e+00,3.4689489165101212e-01
1035,4.85156250e+00,3.4689556680523687e-01
1036,4.85625000e+00,3.4689405544406038e-01
1037,4.86093750e+00,3.4689610255431597e-01
1038,4.86562500e+00,3.4689336807125298e-01
1039,4.87031250e+00,3.4689528599156966e-01
1040,4.87500000e+00,3.4689495137987969e-01
1041,4.87968750e+00,3.4689279486294000e-01
1042,4.88437500e+00,3.4689512078139412e-01
1043,4.88906250e+00,3.4689090804644362e-01
1044,4.89375000e+00,3.4689648431049064e-01
1045,4.89843750e+00,3.4689077493283021e-01
1046,4.90312500e+00,3.4689663129667425e-01
1047,4.90781250e+00,3.4689096881681747e-01
1048,4.91250000e+00,3.4690104766808583e-01
1049,4.91718750e+00,3.4689263783552376e-01
1050,4.92187500e+00,3.4690133338375201e-01
1051,4.92656250e+00,3.4689246315822470e-01
1052,4.93125000e+00,3.4690321277933656e-01
1053,4.93593750e+00,3.4689307520753870e-01
1054,4.94062500e+00,3.4690174451878669e-01
1055,4.94531250e+00,3.4689353039678461e-01
1056,4.95000000e+00,3.4690216858763562e-01
1057,4.95468750e+00,3.4689263692159761e-01
1058,4.95937500e+00,3.4690361316132173e-01
1059,4.96406250e+00,3.4689399911529212e-01
1060,4.96875000e+00,3.4690547159674584e-01
1061,4.97343750e+00,3.4689343858365290e-01
1062,4.97812500e+00,3.4690644020800843e-01
1063,4.98281250e+00,3.4689103354909673e-01
1064,4.98750000e+00,3.4690522665350698e-01
1065,4.99218750e+00,3.4689153878416190e-01
1066,4.99687500e+00,3.4690741645279138e-01
1067,5.00156250e+00,3.4689177155428869e-01
1068,5.00625000e+00,3.4690453106777175e-01
1069,5.01093750e+00,3.4689003280126324e-01
1070,5.01562500e+00,3.4690360397227410e-01
1071,5.02031250e+00,3.4689058863902739e-01
1072,5.02500000e+00,3.4690273155819373e-01
